"Date","Price","Open","High","Low","Change %"
"Sep 12, 2019","4.0608","4.0682","4.0712","4.0266","-0.18%"
"Sep 11, 2019","4.0680","4.0814","4.0928","4.0507","-0.31%"
"Sep 10, 2019","4.0808","4.0963","4.1302","4.0793","-0.35%"
"Sep 09, 2019","4.0953","4.0639","4.1050","4.0480","0.82%"
"Sep 06, 2019","4.0618","4.1094","4.1094","4.0531","-1.16%"
"Sep 05, 2019","4.1095","4.0960","4.1159","4.0703","0.35%"
"Sep 04, 2019","4.0951","4.1675","4.1677","4.0887","-1.75%"
"Sep 03, 2019","4.1681","4.1860","4.1861","4.1497","-0.45%"
"Sep 02, 2019","4.1871","4.1444","4.1901","4.1414","1.01%"
"Aug 30, 2019","4.1454","4.1699","4.1715","4.1197","-0.56%"
"Aug 29, 2019","4.1687","4.1692","4.1776","4.1413","0.01%"
"Aug 28, 2019","4.1682","4.1265","4.1690","4.1265","0.90%"
"Aug 27, 2019","4.1311","4.1579","4.1954","4.1212","-0.63%"
"Aug 26, 2019","4.1571","4.1192","4.1691","4.1022","0.91%"
"Aug 23, 2019","4.1198","4.0703","4.1320","4.0493","1.21%"
"Aug 22, 2019","4.0707","4.0262","4.0811","4.0160","1.09%"
"Aug 21, 2019","4.0269","4.0546","4.0551","4.0129","-0.67%"
"Aug 20, 2019","4.0542","4.0754","4.0761","4.0268","-0.49%"
"Aug 19, 2019","4.0743","4.0023","4.0758","3.9897","1.71%"
"Aug 16, 2019","4.0058","3.9918","4.0080","3.9749","0.37%"
"Aug 15, 2019","3.9910","4.0503","4.0516","3.9785","-1.52%"
"Aug 14, 2019","4.0526","3.9639","4.0539","3.9624","2.18%"
"Aug 13, 2019","3.9660","3.9862","4.0136","3.9454","-0.49%"
"Aug 12, 2019","3.9855","3.9393","4.0126","3.9382","1.11%"
"Aug 09, 2019","3.9416","3.9203","3.9504","3.9200","0.55%"
"Aug 08, 2019","3.9199","3.9694","3.9703","3.9184","-1.24%"
"Aug 07, 2019","3.9691","3.9619","3.9931","3.9448","0.20%"
"Aug 06, 2019","3.9612","3.9758","3.9866","3.9356","-0.43%"
"Aug 05, 2019","3.9783","3.8859","3.9786","3.8859","2.29%"
"Aug 02, 2019","3.8893","3.8411","3.8937","3.8397","1.28%"
"Aug 01, 2019","3.8403","3.8165","3.8618","3.8115","0.72%"
"Jul 31, 2019","3.8129","3.7897","3.8236","3.7474","0.59%"
"Jul 30, 2019","3.7906","3.7824","3.8000","3.7751","0.24%"
"Jul 29, 2019","3.7816","3.7751","3.8007","3.7750","0.14%"
"Jul 26, 2019","3.7762","3.7794","3.7946","3.7592","-0.07%"
"Jul 25, 2019","3.7790","3.7743","3.8067","3.7545","0.14%"
"Jul 24, 2019","3.7736","3.7750","3.7797","3.7520","-0.00%"
"Jul 23, 2019","3.7737","3.7405","3.7794","3.7402","0.88%"
"Jul 22, 2019","3.7407","3.7456","3.7481","3.7288","-0.23%"
"Jul 19, 2019","3.7494","3.7199","3.7550","3.7199","0.81%"
"Jul 18, 2019","3.7194","3.7645","3.7645","3.7179","-1.19%"
"Jul 17, 2019","3.7641","3.7693","3.7693","3.7542","-0.12%"
"Jul 16, 2019","3.7687","3.7559","3.7717","3.7515","0.32%"
"Jul 15, 2019","3.7567","3.7367","3.7588","3.7281","0.52%"
"Jul 12, 2019","3.7373","3.7577","3.7644","3.7304","-0.47%"
"Jul 11, 2019","3.7551","3.7549","3.7675","3.7346","0.01%"
"Jul 10, 2019","3.7546","3.7882","3.7941","3.7495","-1.21%"
"Jul 09, 2019","3.8005","3.8076","3.8076","3.8005","-0.18%"
"Jul 08, 2019","3.8073","3.8160","3.8179","3.7991","-0.39%"
"Jul 05, 2019","3.8221","3.8024","3.8386","3.7976","0.55%"
"Jul 04, 2019","3.8011","3.8265","3.8293","3.7828","-0.68%"
"Jul 03, 2019","3.8272","3.8468","3.8758","3.8150","-0.48%"
"Jul 02, 2019","3.8456","3.8412","3.8813","3.8182","0.13%"
"Jul 01, 2019","3.8405","3.8375","3.8488","3.8086","-0.30%"
"Jun 28, 2019","3.8520","3.8189","3.8520","3.8128","0.85%"
"Jun 27, 2019","3.8196","3.8461","3.8728","3.8171","-0.65%"
"Jun 26, 2019","3.8445","3.8480","3.8590","3.8315","-0.09%"
"Jun 25, 2019","3.8480","3.8264","3.8590","3.8182","0.59%"
"Jun 24, 2019","3.8254","3.8216","3.8381","3.8065","0.16%"
"Jun 21, 2019","3.8192","3.8313","3.8458","3.8119","-0.52%"
"Jun 20, 2019","3.8390","3.8387","3.8397","3.8387","0.00%"
"Jun 19, 2019","3.8390","3.8603","3.8840","3.8376","-0.55%"
"Jun 18, 2019","3.8604","3.8899","3.8899","3.8490","-0.72%"
"Jun 17, 2019","3.8883","3.8966","3.9245","3.8792","-0.20%"
"Jun 14, 2019","3.8959","3.8491","3.9135","3.8479","1.23%"
"Jun 13, 2019","3.8487","3.8670","3.8675","3.8342","-0.48%"
"Jun 12, 2019","3.8672","3.8574","3.8723","3.8294","0.26%"
"Jun 11, 2019","3.8571","3.8871","3.8871","3.8421","-0.81%"
"Jun 10, 2019","3.8887","3.8763","3.9002","3.8674","0.25%"
"Jun 07, 2019","3.8789","3.8806","3.8864","3.8505","-0.03%"
"Jun 06, 2019","3.8799","3.8812","3.8879","3.8563","-0.03%"
"Jun 05, 2019","3.8811","3.8568","3.9036","3.8357","0.68%"
"Jun 04, 2019","3.8548","3.8857","3.8899","3.8486","-0.80%"
"Jun 03, 2019","3.8859","3.9233","3.9349","3.8823","-0.94%"
"May 31, 2019","3.9228","3.9802","3.9988","3.9090","-1.48%"
"May 30, 2019","3.9818","3.9743","3.9931","3.9542","0.18%"
"May 29, 2019","3.9747","4.0247","4.0408","3.9677","-1.24%"
"May 28, 2019","4.0247","4.0432","4.0539","4.0101","-0.44%"
"May 27, 2019","4.0423","4.0134","4.0440","4.0042","0.49%"
"May 24, 2019","4.0225","4.0425","4.0485","4.0092","-0.44%"
"May 23, 2019","4.0401","4.0405","4.0717","4.0255","-0.00%"
"May 22, 2019","4.0403","4.0383","4.0531","4.0062","0.03%"
"May 21, 2019","4.0390","4.0966","4.1136","4.0329","-1.41%"
"May 20, 2019","4.0968","4.1014","4.1217","4.0774","-0.08%"
"May 17, 2019","4.0999","4.0480","4.1129","4.0472","1.31%"
"May 16, 2019","4.0470","4.0014","4.0542","3.9932","1.13%"
"May 15, 2019","4.0017","3.9765","4.0218","3.9735","0.67%"
"May 14, 2019","3.9751","3.9926","3.9952","3.9661","-0.47%"
"May 13, 2019","3.9939","3.9770","4.0058","3.9733","0.93%"
"May 10, 2019","3.9572","3.9470","3.9736","3.9363","0.27%"
"May 09, 2019","3.9466","3.9283","3.9818","3.9283","0.46%"
"May 08, 2019","3.9285","3.9708","3.9781","3.9250","-1.07%"
"May 07, 2019","3.9710","3.9710","4.0006","3.9640","0.04%"
"May 06, 2019","3.9695","3.9386","3.9753","3.9386","0.79%"
"May 03, 2019","3.9382","3.9669","3.9684","3.9304","-0.70%"
"May 02, 2019","3.9661","3.9198","3.9722","3.9182","1.17%"
"May 01, 2019","3.9202","3.9201","3.9220","3.9182","-0.03%"
"Apr 30, 2019","3.9215","3.9453","3.9573","3.9127","-0.61%"
"Apr 29, 2019","3.9456","3.9304","3.9466","3.9214","0.42%"
"Apr 26, 2019","3.9292","3.9505","3.9757","3.9195","-0.63%"
"Apr 25, 2019","3.9542","3.9918","4.0071","3.9467","-0.96%"
"Apr 24, 2019","3.9927","3.9204","3.9942","3.9185","1.83%"
"Apr 23, 2019","3.9211","3.9370","3.9648","3.9131","-0.39%"
"Apr 22, 2019","3.9365","3.9268","3.9394","3.9127","0.23%"
"Apr 19, 2019","3.9275","3.9275","3.9275","3.9275","0.01%"
"Apr 18, 2019","3.9273","3.9409","3.9523","3.9047","-0.28%"
"Apr 17, 2019","3.9382","3.9052","3.9477","3.8859","0.88%"
"Apr 16, 2019","3.9040","3.8730","3.9085","3.8687","0.82%"
"Apr 15, 2019","3.8723","3.8811","3.8908","3.8588","-0.25%"
"Apr 12, 2019","3.8819","3.8584","3.9080","3.8574","0.61%"
"Apr 11, 2019","3.8582","3.8264","3.8636","3.8264","0.87%"
"Apr 10, 2019","3.8251","3.8511","3.8542","3.8144","-0.67%"
"Apr 09, 2019","3.8510","3.8501","3.8650","3.8461","0.04%"
"Apr 08, 2019","3.8495","3.8720","3.8773","3.8415","-0.62%"
"Apr 05, 2019","3.8735","3.8589","3.8766","3.8415","0.38%"
"Apr 04, 2019","3.8590","3.8708","3.8876","3.8472","-0.28%"
"Apr 03, 2019","3.8700","3.8538","3.8823","3.8326","0.42%"
"Apr 02, 2019","3.8537","3.8524","3.8800","3.8483","0.05%"
"Apr 01, 2019","3.8518","3.8897","3.8932","3.8492","-1.86%"
"Mar 29, 2019","3.9247","3.9016","3.9347","3.8679","0.61%"
"Mar 28, 2019","3.9010","3.9927","4.0159","3.8982","-2.32%"
"Mar 27, 2019","3.9935","3.8739","4.0018","3.8724","3.00%"
"Mar 26, 2019","3.8773","3.8529","3.8794","3.8334","0.59%"
"Mar 25, 2019","3.8544","3.9047","3.9374","3.8438","-1.35%"
"Mar 22, 2019","3.9071","3.7928","3.9169","3.7928","3.01%"
"Mar 21, 2019","3.7930","3.7761","3.8382","3.7639","0.44%"
"Mar 20, 2019","3.7763","3.7921","3.7994","3.7386","-0.34%"
"Mar 19, 2019","3.7892","3.7912","3.8002","3.7646","-0.06%"
"Mar 18, 2019","3.7915","3.8161","3.8277","3.7832","-0.60%"
"Mar 15, 2019","3.8144","3.8453","3.8726","3.8082","-0.78%"
"Mar 14, 2019","3.8442","3.8156","3.8556","3.8143","0.77%"
"Mar 13, 2019","3.8147","3.8113","3.8352","3.7995","0.09%"
"Mar 12, 2019","3.8114","3.8399","3.8445","3.8009","-0.75%"
"Mar 11, 2019","3.8403","3.8678","3.8685","3.8342","-0.69%"
"Mar 08, 2019","3.8669","3.8708","3.9032","3.8493","-0.09%"
"Mar 07, 2019","3.8704","3.8404","3.9028","3.8159","0.79%"
"Mar 06, 2019","3.8400","3.7763","3.8450","3.7747","1.71%"
"Mar 05, 2019","3.7755","3.7755","3.7755","3.7755","0.00%"
"Mar 04, 2019","3.7755","3.7742","3.7755","3.7742","0.01%"
"Mar 01, 2019","3.7752","3.7511","3.7956","3.7455","0.63%"
"Feb 28, 2019","3.7514","3.7258","3.7592","3.7171","0.61%"
"Feb 27, 2019","3.7287","3.7444","3.7478","3.7217","-0.54%"
"Feb 26, 2019","3.7489","3.7519","3.7666","3.7378","-0.09%"
"Feb 25, 2019","3.7522","3.7469","3.7523","3.7194","0.10%"
"Feb 22, 2019","3.7485","3.7683","3.7683","3.7262","-0.56%"
"Feb 21, 2019","3.7695","3.7256","3.7721","3.7149","1.12%"
"Feb 20, 2019","3.7277","3.7243","3.7372","3.6900","0.13%"
"Feb 19, 2019","3.7230","3.7334","3.7448","3.7028","-0.33%"
"Feb 18, 2019","3.7353","3.7012","3.7422","3.7012","0.93%"
"Feb 15, 2019","3.7008","3.7203","3.7264","3.6983","-0.60%"
"Feb 14, 2019","3.7233","3.7514","3.7952","3.7137","-0.83%"
"Feb 13, 2019","3.7544","3.7104","3.7619","3.7104","1.20%"
"Feb 12, 2019","3.7098","3.7437","3.7470","3.7021","-1.27%"
"Feb 11, 2019","3.7577","3.7312","3.7747","3.7274","0.76%"
"Feb 08, 2019","3.7292","3.7195","3.7477","3.7026","0.34%"
"Feb 07, 2019","3.7167","3.6996","3.7375","3.6990","0.50%"
"Feb 06, 2019","3.6983","3.6696","3.7161","3.6672","0.77%"
"Feb 05, 2019","3.6699","3.6636","3.6846","3.6609","0.03%"
"Feb 04, 2019","3.6687","3.6597","3.6877","3.6592","0.25%"
"Feb 01, 2019","3.6597","3.6455","3.6822","3.6376","0.43%"
"Jan 31, 2019","3.6440","3.6865","3.6865","3.6358","-1.11%"
"Jan 30, 2019","3.6850","3.7205","3.7321","3.6741","-0.95%"
"Jan 29, 2019","3.7202","3.7617","3.7648","3.7150","-1.11%"
"Jan 28, 2019","3.7619","3.7780","3.7878","3.7500","-0.23%"
"Jan 25, 2019","3.7707","3.7713","3.7713","3.7707","-0.07%"
"Jan 24, 2019","3.7733","3.7746","3.7955","3.7381","0.19%"
"Jan 23, 2019","3.7663","3.7943","3.8134","3.7561","-1.28%"
"Jan 22, 2019","3.8152","3.7545","3.8173","3.7457","1.60%"
"Jan 21, 2019","3.7550","3.7609","3.7811","3.7541","0.09%"
"Jan 18, 2019","3.7517","3.7480","3.7743","3.7285","0.03%"
"Jan 17, 2019","3.7504","3.7329","3.7744","3.7262","0.37%"
"Jan 16, 2019","3.7366","3.7151","3.7381","3.7084","0.52%"
"Jan 15, 2019","3.7172","3.7025","3.7326","3.6947","0.49%"
"Jan 14, 2019","3.6990","3.7120","3.7358","3.6845","-0.33%"
"Jan 11, 2019","3.7113","3.6943","3.7300","3.6913","0.02%"
"Jan 10, 2019","3.7105","3.6807","3.7249","3.6746","0.81%"
"Jan 09, 2019","3.6807","3.7138","3.7155","3.6743","-0.88%"
"Jan 08, 2019","3.7133","3.7373","3.7412","3.7034","-0.60%"
"Jan 07, 2019","3.7356","3.7139","3.7384","3.6898","0.54%"
"Jan 04, 2019","3.7155","3.7593","3.7850","3.7088","-1.09%"
"Jan 03, 2019","3.7565","3.7960","3.8074","3.7376","-0.88%"
"Jan 02, 2019","3.7900","3.8786","3.8971","3.7828","-2.35%"
"Jan 01, 2019","3.8812","3.8812","3.8812","3.8812","0.00%"
"Dec 31, 2018","3.8812","3.8812","3.8812","3.8812","0.00%"
"Dec 28, 2018","3.8812","3.8769","3.8956","3.8297","0.20%"
"Dec 27, 2018","3.8735","3.9202","3.9456","3.8685","-1.24%"
"Dec 26, 2018","3.9220","3.9040","3.9405","3.8918","0.46%"
"Dec 25, 2018","3.9040","3.9040","3.9040","3.9040","0.00%"
"Dec 24, 2018","3.9040","3.9040","3.9040","3.9040","0.00%"
"Dec 21, 2018","3.9040","3.8408","3.9071","3.8393","1.61%"
"Dec 20, 2018","3.8422","3.8971","3.8971","3.8327","-1.42%"
"Dec 19, 2018","3.8977","3.9015","3.9138","3.8634","-0.38%"
"Dec 18, 2018","3.9124","3.8970","3.9173","3.8836","0.33%"
"Dec 17, 2018","3.8995","3.9173","3.9285","3.8772","-0.45%"
"Dec 14, 2018","3.9171","3.9113","3.9210","3.8877","0.67%"
"Dec 13, 2018","3.8911","3.8551","3.8974","3.8507","0.92%"
"Dec 12, 2018","3.8555","3.8936","3.8997","3.8362","-1.24%"
"Dec 11, 2018","3.9040","3.9202","3.9226","3.8876","-0.36%"
"Dec 10, 2018","3.9181","3.9076","3.9455","3.8913","0.27%"
"Dec 07, 2018","3.9075","3.8817","3.9239","3.8571","0.73%"
"Dec 06, 2018","3.8793","3.8910","3.9445","3.8733","0.28%"
"Dec 05, 2018","3.8686","3.8517","3.8832","3.8341","0.42%"
"Dec 04, 2018","3.8525","3.8290","3.8675","3.8177","0.27%"
"Dec 03, 2018","3.8423","3.8677","3.8677","3.8161","-0.64%"
"Nov 30, 2018","3.8669","3.8496","3.8888","3.8380","0.37%"
"Nov 29, 2018","3.8528","3.8517","3.8751","3.8331","0.05%"
"Nov 28, 2018","3.8510","3.8789","3.8879","3.8318","-0.62%"
"Nov 27, 2018","3.8752","3.9228","3.9241","3.8619","-1.67%"
"Nov 26, 2018","3.9410","3.8184","3.9452","3.8171","2.95%"
"Nov 23, 2018","3.8282","3.8036","3.8305","3.7949","0.62%"
"Nov 22, 2018","3.8045","3.7904","3.8269","3.7902","0.18%"
"Nov 21, 2018","3.7976","3.7560","3.8034","3.7560","1.08%"
"Nov 20, 2018","3.7572","3.7563","3.7572","3.7563","0.01%"
"Nov 19, 2018","3.7570","3.7473","3.7736","3.7427","0.36%"
"Nov 16, 2018","3.7435","3.7723","3.7827","3.7296","-1.08%"
"Nov 15, 2018","3.7843","3.7843","3.7843","3.7843","0.01%"
"Nov 14, 2018","3.7841","3.8032","3.8194","3.7661","-0.50%"
"Nov 13, 2018","3.8032","3.7561","3.8313","3.7529","0.95%"
"Nov 12, 2018","3.7675","3.7487","3.7696","3.7361","0.91%"
"Nov 09, 2018","3.7335","3.7610","3.7750","3.7252","-0.72%"
"Nov 08, 2018","3.7605","3.7297","3.7642","3.7158","0.77%"
"Nov 07, 2018","3.7318","3.7618","3.7874","3.7220","-0.79%"
"Nov 06, 2018","3.7615","3.7270","3.7701","3.7237","0.95%"
"Nov 05, 2018","3.7262","3.6968","3.7326","3.6910","0.80%"
"Nov 02, 2018","3.6967","3.7039","3.7039","3.6963","-0.12%"
"Nov 01, 2018","3.7012","3.7232","3.7241","3.6799","-0.56%"
"Oct 31, 2018","3.7220","3.6969","3.7445","3.6854","0.67%"
"Oct 30, 2018","3.6974","3.7175","3.7359","3.6768","-0.57%"
"Oct 29, 2018","3.7187","3.6437","3.7226","3.5819","2.08%"
"Oct 26, 2018","3.6429","3.7059","3.7302","3.6395","-1.70%"
"Oct 25, 2018","3.7058","3.7360","3.7360","3.6818","-0.78%"
"Oct 24, 2018","3.7350","3.6950","3.7475","3.6827","1.10%"
"Oct 23, 2018","3.6943","3.6883","3.7237","3.6856","0.23%"
"Oct 22, 2018","3.6860","3.6954","3.7214","3.6698","-0.78%"
"Oct 19, 2018","3.7149","3.7220","3.7273","3.6875","-0.18%"
"Oct 18, 2018","3.7217","3.6875","3.7313","3.6726","0.93%"
"Oct 17, 2018","3.6875","3.7242","3.7460","3.6640","-1.01%"
"Oct 16, 2018","3.7252","3.7355","3.7363","3.6913","-0.28%"
"Oct 15, 2018","3.7358","3.7561","3.7645","3.7126","-1.25%"
"Oct 12, 2018","3.7830","3.7838","3.7838","3.7824","0.05%"
"Oct 11, 2018","3.7812","3.7565","3.7858","3.7159","0.68%"
"Oct 10, 2018","3.7555","3.7163","3.7687","3.7109","1.08%"
"Oct 09, 2018","3.7155","3.7818","3.7911","3.7005","-1.68%"
"Oct 08, 2018","3.7790","3.7275","3.7825","3.7093","-1.62%"
"Oct 05, 2018","3.8413","3.8742","3.8950","3.8376","-0.86%"
"Oct 04, 2018","3.8745","3.9017","3.9355","3.8732","-0.69%"
"Oct 03, 2018","3.9015","3.9415","3.9415","3.8220","-1.01%"
"Oct 02, 2018","3.9414","4.0186","4.0188","3.9058","-1.91%"
"Oct 01, 2018","4.0181","4.0500","4.0633","4.0037","-0.77%"
"Sep 28, 2018","4.0491","4.0147","4.0580","3.9898","0.92%"
"Sep 27, 2018","4.0123","4.0343","4.0553","3.9665","-0.49%"
"Sep 26, 2018","4.0322","4.0792","4.0945","4.0095","-1.06%"
"Sep 25, 2018","4.0756","4.0893","4.1418","4.0681","-0.42%"
"Sep 24, 2018","4.0928","4.0656","4.0975","4.0362","1.02%"
"Sep 21, 2018","4.0516","4.0770","4.0958","4.0278","-0.63%"
"Sep 20, 2018","4.0771","4.1273","4.1311","4.0671","-1.32%"
"Sep 19, 2018","4.1315","4.1631","4.1763","4.0976","-0.69%"
"Sep 18, 2018","4.1604","4.1342","4.1651","4.1174","0.68%"
"Sep 17, 2018","4.1324","4.1744","4.2041","4.1159","-1.00%"
"Sep 14, 2018","4.1742","4.2064","4.2106","4.1580","-0.80%"
"Sep 13, 2018","4.2077","4.1616","4.2101","4.1244","1.20%"
"Sep 12, 2018","4.1579","4.1528","4.1677","4.1106","0.11%"
"Sep 11, 2018","4.1535","4.0864","4.1798","4.0864","1.63%"
"Sep 10, 2018","4.0867","4.0679","4.1280","4.0524","0.67%"
"Sep 07, 2018","4.0596","4.0596","4.0596","4.0596","0.02%"
"Sep 06, 2018","4.0589","4.1448","4.1659","4.0357","-2.11%"
"Sep 05, 2018","4.1466","4.1570","4.1863","4.1119","-0.33%"
"Sep 04, 2018","4.1602","4.1566","4.1907","4.1374","0.03%"
"Sep 03, 2018","4.1590","4.0926","4.1606","4.0916","2.55%"
"Aug 31, 2018","4.0556","4.1486","4.1776","4.0532","-2.26%"
"Aug 30, 2018","4.1495","4.1057","4.2150","4.1029","1.02%"
"Aug 29, 2018","4.1074","4.1389","4.1647","4.1016","-0.65%"
"Aug 28, 2018","4.1342","4.0798","4.1476","4.0617","1.39%"
"Aug 27, 2018","4.0775","4.1055","4.1144","4.0470","-0.60%"
"Aug 24, 2018","4.1020","4.1146","4.1326","4.0720","-0.33%"
"Aug 23, 2018","4.1155","4.0418","4.1284","4.0408","1.81%"
"Aug 22, 2018","4.0425","4.0507","4.0915","4.0312","-0.13%"
"Aug 21, 2018","4.0478","3.9696","4.0533","3.9557","1.96%"
"Aug 20, 2018","3.9700","3.9139","3.9715","3.9139","1.49%"
"Aug 17, 2018","3.9116","3.9078","3.9536","3.9036","0.12%"
"Aug 16, 2018","3.9071","3.9055","3.9298","3.8673","0.04%"
"Aug 15, 2018","3.9055","3.8665","3.9275","3.8660","0.99%"
"Aug 14, 2018","3.8673","3.8849","3.9038","3.8590","-0.43%"
"Aug 13, 2018","3.8840","3.8585","3.9292","3.8585","0.63%"
"Aug 10, 2018","3.8597","3.8019","3.8746","3.8008","1.53%"
"Aug 09, 2018","3.8015","3.7718","3.8217","3.7718","0.78%"
"Aug 08, 2018","3.7721","3.7525","3.7734","3.7355","0.55%"
"Aug 07, 2018","3.7515","3.7370","3.7723","3.7033","0.41%"
"Aug 06, 2018","3.7363","3.7047","3.7371","3.6902","0.76%"
"Aug 03, 2018","3.7080","3.7519","3.7539","3.7000","-1.13%"
"Aug 02, 2018","3.7503","3.7520","3.7822","3.7491","0.01%"
"Aug 01, 2018","3.7499","3.7565","3.7703","3.7310","-0.17%"
"Jul 31, 2018","3.7564","3.7301","3.7645","3.7221","0.69%"
"Jul 30, 2018","3.7307","3.7139","3.7323","3.6956","0.52%"
"Jul 27, 2018","3.7114","3.7464","3.7477","3.7065","-0.93%"
"Jul 26, 2018","3.7462","3.6886","3.7483","3.6886","1.56%"
"Jul 25, 2018","3.6886","3.7483","3.7485","3.6886","-1.59%"
"Jul 24, 2018","3.7481","3.7833","3.7872","3.7321","-0.91%"
"Jul 23, 2018","3.7827","3.7661","3.8029","3.7661","0.39%"
"Jul 20, 2018","3.7681","3.8319","3.8319","3.7584","-1.60%"
"Jul 19, 2018","3.8295","3.8495","3.8923","3.8225","-0.57%"
"Jul 18, 2018","3.8513","3.8373","3.8647","3.8190","0.33%"
"Jul 17, 2018","3.8388","3.8633","3.8801","3.8387","-0.56%"
"Jul 16, 2018","3.8605","3.8515","3.8742","3.8337","0.23%"
"Jul 13, 2018","3.8518","3.8821","3.9005","3.8441","-0.78%"
"Jul 12, 2018","3.8822","3.8745","3.9031","3.8373","0.13%"
"Jul 11, 2018","3.8773","3.8169","3.8859","3.8135","1.63%"
"Jul 10, 2018","3.8152","3.8837","3.8872","3.7937","-1.48%"
"Jul 09, 2018","3.8727","3.8653","3.8727","3.8649","0.26%"
"Jul 06, 2018","3.8628","3.9322","3.9530","3.8594","-1.78%"
"Jul 05, 2018","3.9327","3.9133","3.9417","3.8856","0.48%"
"Jul 04, 2018","3.9138","3.8941","3.9195","3.8855","0.42%"
"Jul 03, 2018","3.8975","3.9126","3.9151","3.8731","-0.40%"
"Jul 02, 2018","3.9130","3.8791","3.9207","3.8761","0.93%"
"Jun 29, 2018","3.8771","3.8582","3.8801","3.8283","0.38%"
"Jun 28, 2018","3.8624","3.8610","3.8780","3.8350","-0.01%"
"Jun 27, 2018","3.8628","3.7990","3.8773","3.7904","1.61%"
"Jun 26, 2018","3.8016","3.7740","3.8033","3.7612","0.66%"
"Jun 25, 2018","3.7767","3.7887","3.7887","3.7618","-0.25%"
"Jun 22, 2018","3.7860","3.7687","3.7896","3.7353","0.45%"
"Jun 21, 2018","3.7691","3.7697","3.8048","3.7535","-0.06%"
"Jun 20, 2018","3.7714","3.7447","3.7869","3.7058","0.65%"
"Jun 19, 2018","3.7471","3.7471","3.7864","3.7178","0.00%"
"Jun 18, 2018","3.7470","3.7310","3.7661","3.7282","0.46%"
"Jun 15, 2018","3.7297","3.8060","3.8060","3.7148","-2.00%"
"Jun 14, 2018","3.8060","3.7209","3.8162","3.6863","2.31%"
"Jun 13, 2018","3.7201","3.7180","3.7386","3.6845","0.04%"
"Jun 12, 2018","3.7185","3.7075","3.7300","3.6685","0.24%"
"Jun 11, 2018","3.7097","3.7101","3.7306","3.6714","0.01%"
"Jun 08, 2018","3.7094","3.9032","3.9068","3.6928","-5.08%"
"Jun 07, 2018","3.9078","3.8490","3.9684","3.8467","1.53%"
"Jun 06, 2018","3.8488","3.8086","3.8555","3.8049","1.10%"
"Jun 05, 2018","3.8068","3.7453","3.8177","3.7453","1.60%"
"Jun 04, 2018","3.7468","3.7663","3.7671","3.7260","-0.44%"
"Jun 01, 2018","3.7633","3.7250","3.7706","3.7208","1.07%"
"May 31, 2018","3.7235","3.7251","3.7272","3.7235","-0.02%"
"May 30, 2018","3.7241","3.7249","3.7678","3.6794","-0.03%"
"May 29, 2018","3.7254","3.7346","3.7702","3.7116","-0.26%"
"May 28, 2018","3.7352","3.6522","3.7465","3.6520","2.27%"
"May 25, 2018","3.6524","3.6463","3.6791","3.6425","0.08%"
"May 24, 2018","3.6495","3.6274","3.6563","3.6273","0.57%"
"May 23, 2018","3.6288","3.6452","3.6799","3.6166","-0.44%"
"May 22, 2018","3.6448","3.6772","3.6789","3.6265","-0.88%"
"May 21, 2018","3.6772","3.7370","3.7382","3.6710","-1.60%"
"May 18, 2018","3.7370","3.6975","3.7772","3.6947","1.09%"
"May 17, 2018","3.6966","3.6748","3.7135","3.6443","0.56%"
"May 16, 2018","3.6761","3.6536","3.6955","3.6528","0.60%"
"May 15, 2018","3.6540","3.6240","3.6942","3.6218","0.85%"
"May 14, 2018","3.6231","3.5992","3.6412","3.5729","0.64%"
"May 11, 2018","3.5999","3.5495","3.6130","3.5434","1.40%"
"May 10, 2018","3.5502","3.5937","3.5950","3.5424","-1.17%"
"May 09, 2018","3.5924","3.5638","3.6101","3.5592","0.81%"
"May 08, 2018","3.5636","3.5514","3.5941","3.5510","0.29%"
"May 07, 2018","3.5534","3.5316","3.5598","3.5316","0.65%"
"May 04, 2018","3.5304","3.5274","3.5493","3.5141","0.06%"
"May 03, 2018","3.5282","3.5507","3.5673","3.5199","-0.66%"
"May 02, 2018","3.5518","3.5078","3.5547","3.5078","1.26%"
"May 01, 2018","3.5076","3.5075","3.5078","3.5074","0.01%"
"Apr 30, 2018","3.5072","3.4568","3.5094","3.4568","1.46%"
"Apr 27, 2018","3.4568","3.4764","3.4816","3.4533","-0.54%"
"Apr 26, 2018","3.4755","3.4851","3.5088","3.4745","-0.27%"
"Apr 25, 2018","3.4850","3.4742","3.5160","3.4706","0.39%"
"Apr 24, 2018","3.4714","3.4520","3.4813","3.4353","0.54%"
"Apr 23, 2018","3.4527","3.4142","3.4538","3.4142","1.16%"
"Apr 20, 2018","3.4130","3.3847","3.4182","3.3841","0.72%"
"Apr 19, 2018","3.3885","3.3811","3.4106","3.3802","0.24%"
"Apr 18, 2018","3.3804","3.4080","3.4097","3.3730","-0.81%"
"Apr 17, 2018","3.4079","3.4215","3.4218","3.3887","-0.34%"
"Apr 16, 2018","3.4194","3.4251","3.4362","3.4058","-0.08%"
"Apr 13, 2018","3.4223","3.4123","3.4307","3.3963","0.27%"
"Apr 12, 2018","3.4132","3.3753","3.4203","3.3651","1.14%"
"Apr 11, 2018","3.3746","3.4066","3.4246","3.3727","-1.00%"
"Apr 10, 2018","3.4088","3.4216","3.4357","3.4001","-0.33%"
"Apr 09, 2018","3.4200","3.3697","3.4246","3.3640","1.49%"
"Apr 06, 2018","3.3697","3.3453","3.3807","3.3425","0.74%"
