,Date,Close,Price
872,2003-05-09,12956.0,2.8725
873,2003-05-12,12921.0,2.8675
874,2003-05-13,13214.0,2.887
875,2003-05-14,13320.0,2.9205
876,2003-05-15,13421.0,3.0025
877,2003-05-16,13459.0,2.9425
878,2003-05-19,13130.0,2.993
879,2003-05-20,13225.0,3.0165
880,2003-05-21,12746.0,3.0085
881,2003-05-22,12745.0,2.9665
882,2003-05-23,13034.0,2.915
883,2003-05-26,13101.0,3.0645
884,2003-05-27,13143.0,3.011
885,2003-05-28,12852.0,3.005
886,2003-05-29,13246.0,2.9425
887,2003-05-30,13294.0,2.9735
888,2003-06-02,13405.0,2.959
889,2003-06-03,13422.0,2.925
890,2003-06-04,13229.0,2.914
891,2003-06-05,13350.0,2.8485
892,2003-06-06,13718.0,2.8765
893,2003-06-09,13780.0,2.8705
894,2003-06-10,13923.0,2.868
895,2003-06-11,13846.0,2.8485
896,2003-06-12,13894.0,2.8645
897,2003-06-13,13877.0,2.839
898,2003-06-16,13983.0,2.8725
899,2003-06-17,13734.0,2.873
900,2003-06-18,13833.0,2.8875
901,2003-06-19,13777.0,2.895
902,2003-06-20,13511.0,2.8925
903,2003-06-23,13321.0,2.8605
904,2003-06-24,13131.0,2.8635
905,2003-06-25,12991.0,2.887
906,2003-06-26,13108.0,2.896
907,2003-06-27,13026.0,2.879
908,2003-06-30,13112.0,2.837
909,2003-07-01,13024.0,2.8325
910,2003-07-02,12973.0,2.83
911,2003-07-03,13291.0,2.8235
912,2003-07-04,13310.0,2.8375
913,2003-07-07,13134.0,2.8835
914,2003-07-08,13281.0,2.8685
915,2003-07-09,13402.0,2.8595
916,2003-07-10,13619.0,2.891
917,2003-07-11,13560.0,2.892
918,2003-07-14,13501.0,2.8655
919,2003-07-15,13321.0,2.864
920,2003-07-16,13588.0,2.8455
921,2003-07-17,13614.0,2.8705
922,2003-07-18,13487.0,2.888
923,2003-07-21,13622.0,2.8745
924,2003-07-22,13794.0,2.8815
925,2003-07-23,13676.0,2.8955
926,2003-07-24,13835.0,2.8875
927,2003-07-25,13799.0,2.8905
928,2003-07-28,13761.0,2.8955
929,2003-07-29,13750.0,2.938
930,2003-07-30,13643.0,2.9825
931,2003-07-31,13623.0,2.9675
932,2003-08-01,13475.0,3.0285
933,2003-08-04,13572.0,3.07
934,2003-08-05,13130.0,3.0085
935,2003-08-06,12939.0,3.052
936,2003-08-07,13059.0,2.987
937,2003-08-08,12888.0,2.987
938,2003-08-11,13328.0,3.009
939,2003-08-12,13500.0,3.028
940,2003-08-13,13560.0,3.008
941,2003-08-14,13602.0,3.0055
942,2003-08-15,13682.0,2.991
943,2003-08-18,13812.0,2.993
944,2003-08-19,13890.0,2.994
945,2003-08-20,14146.0,3.005
946,2003-08-21,14158.0,3.0035
947,2003-08-22,14467.0,2.986
948,2003-08-25,14670.0,3.0015
949,2003-08-26,14613.0,2.9725
950,2003-08-27,14473.0,2.9565
951,2003-08-28,14878.0,2.9555
952,2003-08-29,15143.0,2.9785
953,2003-09-01,15065.0,2.988
954,2003-09-02,15174.0,2.956
955,2003-09-03,15352.0,2.9655
956,2003-09-04,15454.0,2.937
957,2003-09-05,15634.0,2.906
958,2003-09-08,15705.0,2.9505
959,2003-09-09,15900.0,2.9225
960,2003-09-10,16050.0,2.891
961,2003-09-11,15718.0,2.9125
962,2003-09-12,15983.0,2.902
963,2003-09-15,16292.0,2.885
964,2003-09-16,16421.0,2.913
965,2003-09-17,16342.0,2.9055
966,2003-09-18,16270.0,2.9025
967,2003-09-19,16492.0,2.9025
968,2003-09-22,16889.0,2.893
969,2003-09-23,16851.0,2.93
970,2003-09-24,16486.0,2.9155
971,2003-09-25,16444.0,2.9405
972,2003-09-26,16058.0,2.9335
973,2003-09-29,15806.0,2.926
974,2003-09-30,15811.0,2.8925
975,2003-10-01,16109.0,2.897
976,2003-10-02,16011.0,2.8825
977,2003-10-03,16579.0,2.886
978,2003-10-06,16894.0,2.866
979,2003-10-07,17089.0,2.855
980,2003-10-08,17273.0,2.84
981,2003-10-09,17470.0,2.8275
982,2003-10-10,17805.0,2.83
983,2003-10-13,17708.0,2.8445
984,2003-10-14,17676.0,2.8355
985,2003-10-15,18062.0,2.8375
986,2003-10-16,18178.0,2.8505
987,2003-10-17,17942.0,2.869
988,2003-10-20,17955.0,2.862
989,2003-10-21,17791.0,2.846
990,2003-10-22,18370.0,2.86
991,2003-10-23,18449.0,2.86
992,2003-10-24,18235.0,2.87
993,2003-10-27,17690.0,2.8755
994,2003-10-28,17814.0,2.851
995,2003-10-29,17750.0,2.837
996,2003-10-30,18228.0,2.8495
997,2003-10-31,17945.0,2.8665
998,2003-11-03,18094.0,2.8495
999,2003-11-04,17982.0,2.8625
1000,2003-11-05,18517.0,2.868
1001,2003-11-06,18541.0,2.876
1002,2003-11-07,18307.0,2.857
1003,2003-11-10,18613.0,2.8835
1004,2003-11-11,18672.0,2.907
1005,2003-11-12,18572.0,2.902
1006,2003-11-13,18409.0,2.9465
1007,2003-11-14,18794.0,2.9495
1008,2003-11-17,18755.0,2.9415
1009,2003-11-18,18986.0,2.953
1010,2003-11-19,18669.0,2.944
1011,2003-11-20,18813.0,2.9375
1012,2003-11-21,18807.0,2.916
1013,2003-11-24,19199.0,2.9205
1014,2003-11-25,19248.0,2.931
1015,2003-11-26,19691.0,2.9465
1016,2003-11-27,19810.0,2.943
1017,2003-11-28,19695.0,2.9465
1018,2003-12-01,19961.0,2.9225
1019,2003-12-02,20184.0,2.932
1020,2003-12-03,20521.0,2.929
1021,2003-12-04,20458.0,2.95
1022,2003-12-05,20540.0,2.935
1023,2003-12-08,20414.0,2.9415
1024,2003-12-09,20880.0,2.9385
1025,2003-12-10,20889.0,2.9465
1026,2003-12-11,21260.0,2.9405
1027,2003-12-12,20973.0,2.9335
1028,2003-12-15,21296.0,2.9225
1029,2003-12-16,20974.0,2.9425
1030,2003-12-17,20710.0,2.9305
1031,2003-12-18,20760.0,2.9325
1032,2003-12-19,21199.0,2.9225
1033,2003-12-22,21489.0,2.917
1034,2003-12-23,21386.0,2.909
1035,2003-12-24,21630.0,2.909
1036,2003-12-25,21688.0,2.908
1037,2003-12-26,21727.666666666668,2.901
1038,2003-12-29,21767.33333333333,2.873
1039,2003-12-30,21807.0,2.8945
1040,2003-12-31,22045.0,2.8915
1041,2004-01-02,22236.0,2.878
1042,2004-01-05,22305.666666666668,2.847
1043,2004-01-06,22375.33333333333,2.864
1044,2004-01-07,22445.0,2.8595
1045,2004-01-08,23532.0,2.847
1046,2004-01-09,23576.0,2.833
1047,2004-01-12,23320.0,2.781
1048,2004-01-13,23717.0,2.815
1049,2004-01-14,23917.0,2.8144
1050,2004-01-15,24237.0,2.815
1051,2004-01-16,23940.0,2.829
1052,2004-01-19,23399.0,2.838
1053,2004-01-20,22962.0,2.8375
1054,2004-01-21,23155.0,2.84
1055,2004-01-22,23385.0,2.8375
1056,2004-01-23,23679.0,2.842
1057,2004-01-26,23302.0,2.853
1058,2004-01-27,22969.0,2.8675
1059,2004-01-28,23471.0,2.9075
1060,2004-01-29,24350.0,2.931
1061,2004-01-30,24226.0,2.9345
1062,2004-02-02,23852.0,2.942
1063,2004-02-03,22386.0,2.917
1064,2004-02-04,21851.0,2.919
1065,2004-02-05,21787.0,2.931
1066,2004-02-06,22281.0,2.931
1067,2004-02-09,21685.0,2.925
1068,2004-02-10,21092.0,2.92
1069,2004-02-11,21969.0,2.906
1070,2004-02-12,21962.0,2.895
1071,2004-02-13,22171.0,2.905
1072,2004-02-16,23197.0,2.907
1073,2004-02-17,23063.0,2.917
1074,2004-02-18,22530.0,2.9495
1075,2004-02-19,22189.0,2.957
1076,2004-02-20,22426.0,2.96
1077,2004-02-23,22000.0,2.9605
1078,2004-02-24,20951.0,2.96
1079,2004-02-25,21337.0,2.94
1080,2004-02-26,21427.666666666668,2.932
1081,2004-02-27,21518.33333333333,2.906
1082,2004-03-01,21609.0,2.894
1083,2004-03-02,21450.0,2.891
1084,2004-03-03,21755.0,2.887
1085,2004-03-04,22499.0,2.889
1086,2004-03-05,22442.0,2.868
1087,2004-03-08,22550.0,2.873
1088,2004-03-09,22393.0,2.881
1089,2004-03-10,22873.0,2.9
1090,2004-03-11,22993.0,2.909
1091,2004-03-12,22674.0,2.9
1092,2004-03-15,21670.0,2.904
1093,2004-03-16,20763.0,2.898
1094,2004-03-17,21776.0,2.911
1095,2004-03-18,21234.0,2.907
1096,2004-03-19,21613.0,2.901
1097,2004-03-22,21901.0,2.913
1098,2004-03-23,22370.0,2.913
1099,2004-03-24,22261.0,2.929
1100,2004-03-25,21663.0,2.935
1101,2004-03-26,21205.0,2.937
1102,2004-03-29,20985.0,2.938
1103,2004-03-30,21000.0,2.908
1104,2004-03-31,21541.0,2.896
1105,2004-04-01,21531.0,2.89
1106,2004-04-02,22043.0,2.894
1107,2004-04-05,22142.0,2.875
1108,2004-04-06,22647.0,2.875
1109,2004-04-07,22949.0,2.87
1110,2004-04-08,23146.0,2.885
1111,2004-04-09,23072.0,2.8855
1112,2004-04-12,22443.0,2.881
1113,2004-04-13,22725.0,2.892
1114,2004-04-14,22752.5,2.887
1115,2004-04-15,22780.0,2.917
1116,2004-04-16,22620.0,2.908
1117,2004-04-19,22312.0,2.905
1118,2004-04-20,21739.0,2.929
1119,2004-04-21,21769.0,2.9225
1120,2004-04-22,21627.0,2.927
1121,2004-04-23,21078.0,2.909
1122,2004-04-26,21110.0,2.91
1123,2004-04-27,21142.0,2.917
1124,2004-04-28,21590.0,2.949
1125,2004-04-29,21324.0,2.966
1126,2004-04-30,21317.0,2.931
1127,2004-05-03,20474.0,2.977
1128,2004-05-04,19865.0,2.968
1129,2004-05-05,19607.0,2.954
1130,2004-05-06,19709.0,2.997
1131,2004-05-07,19988.0,3.062
1132,2004-05-10,20026.0,3.1415
1133,2004-05-11,19190.0,3.075
1134,2004-05-12,18620.0,3.142
1135,2004-05-13,17604.0,3.131
1136,2004-05-14,18537.0,3.091
1137,2004-05-17,18326.0,3.122
1138,2004-05-18,18402.0,3.13
1139,2004-05-19,18611.0,3.133
1140,2004-05-20,18122.0,3.211
1141,2004-05-21,18556.0,3.193
1142,2004-05-24,18688.0,3.179
1143,2004-05-25,18240.0,3.138
1144,2004-05-26,18285.0,3.162
1145,2004-05-27,18669.0,3.121
1146,2004-05-28,18860.0,3.091
1147,2004-05-31,19069.0,3.189
1148,2004-06-01,19734.0,3.145
1149,2004-06-02,19667.0,3.134
1150,2004-06-03,19545.0,3.154
1151,2004-06-04,19546.0,3.13
1152,2004-06-07,19717.0,3.111
1153,2004-06-08,19400.0,3.11
1154,2004-06-09,19819.0,3.126
1155,2004-06-10,20447.0,3.1248
1156,2004-06-11,20284.0,3.14
1157,2004-06-14,19865.0,3.169
1158,2004-06-15,19849.5,3.123
1159,2004-06-16,19834.0,3.138
1160,2004-06-17,19488.0,3.127
1161,2004-06-18,20047.0,3.141
1162,2004-06-21,20460.0,3.133
1163,2004-06-22,20335.0,3.132
1164,2004-06-23,20333.0,3.12
1165,2004-06-24,20293.0,3.093
1166,2004-06-25,20199.0,3.11
1167,2004-06-28,20836.0,3.128
1168,2004-06-29,20708.0,3.109
1169,2004-06-30,20750.0,3.086
1170,2004-07-01,20351.0,3.076
1171,2004-07-02,20801.0,3.0385
1172,2004-07-05,21149.0,3.023
1173,2004-07-06,21349.0,3.052
1174,2004-07-07,21568.0,3.035
1175,2004-07-08,21670.0,3.06
1176,2004-07-09,21188.0,3.0425
1177,2004-07-12,21171.0,3.035
1178,2004-07-13,20887.0,3.041
1179,2004-07-14,21209.5,3.026
1180,2004-07-15,21532.0,3.02
1181,2004-07-16,21677.0,3.0
1182,2004-07-19,21673.0,2.995
1183,2004-07-20,22065.0,3.006
1184,2004-07-21,22447.0,3.03
1185,2004-07-22,22102.0,3.041
1186,2004-07-23,22361.0,3.056
1187,2004-07-26,21810.0,3.075
1188,2004-07-27,21730.0,3.064
1189,2004-07-28,21591.0,3.06
1190,2004-07-29,21318.0,3.04
1191,2004-07-30,21737.0,3.0375
1192,2004-08-02,22168.0,3.0465
1193,2004-08-03,22228.0,3.05
1194,2004-08-04,22337.0,3.0537
1195,2004-08-05,22448.0,3.0713
1196,2004-08-06,22373.0,3.033
1197,2004-08-09,22178.0,3.041
1198,2004-08-10,21330.0,3.0338
1199,2004-08-11,21653.0,3.0345
1200,2004-08-12,21261.0,3.035
1201,2004-08-13,21737.0,3.021
1202,2004-08-16,21570.0,3.007
1203,2004-08-17,21570.0,2.9995
1204,2004-08-18,21401.0,2.98
1205,2004-08-19,21764.0,2.9865
1206,2004-08-20,22061.0,2.9665
1207,2004-08-23,22779.0,2.9671
1208,2004-08-24,22935.0,2.9555
1209,2004-08-25,23196.0,2.951
1210,2004-08-26,22852.0,2.9555
1211,2004-08-27,22870.0,2.9525
1212,2004-08-30,23058.0,2.943
1213,2004-08-31,22582.0,2.927
1214,2004-09-01,22597.0,2.931
1215,2004-09-02,22869.0,2.939
1216,2004-09-03,22803.0,2.9265
1217,2004-09-06,22513.0,2.909
1218,2004-09-07,22688.0,2.9
1219,2004-09-08,22415.0,2.9
1220,2004-09-09,22502.0,2.9005
1221,2004-09-10,22518.0,2.9035
1222,2004-09-13,22534.0,2.9095
1223,2004-09-14,22286.0,2.9075
1224,2004-09-15,21968.0,2.903
1225,2004-09-16,21809.0,2.886
1226,2004-09-17,22309.0,2.868
1227,2004-09-20,22344.0,2.8745
1228,2004-09-21,22876.0,2.8655
1229,2004-09-22,23074.0,2.8835
1230,2004-09-23,23078.0,2.881
1231,2004-09-24,23106.0,2.8705
1232,2004-09-27,22749.0,2.873
1233,2004-09-28,22944.0,2.8645
1234,2004-09-29,22972.0,2.8535
1235,2004-09-30,22834.0,2.8595
1236,2004-10-01,23231.0,2.836
1237,2004-10-04,23208.0,2.825
1238,2004-10-05,23245.0,2.824
1239,2004-10-06,23777.0,2.8405
1240,2004-10-07,24150.0,2.85
1241,2004-10-08,24205.0,2.8325
1242,2004-10-11,24027.0,2.819
1243,2004-10-12,24104.0,2.8235
1244,2004-10-13,23927.0,2.8425
1245,2004-10-14,23954.0,2.874
1246,2004-10-15,23621.5,2.8565
1247,2004-10-18,23289.0,2.8585
1248,2004-10-19,22959.0,2.8785
1249,2004-10-20,23368.0,2.872
1250,2004-10-21,23411.0,2.858
1251,2004-10-22,22893.0,2.871
1252,2004-10-25,22873.0,2.884
1253,2004-10-26,23059.0,2.8635
1254,2004-10-27,22735.0,2.8575
1255,2004-10-28,22603.0,2.8625
1256,2004-10-29,22849.0,2.8592
1257,2004-11-01,23171.0,2.8535
1258,2004-11-02,22929.0,2.853
1259,2004-11-03,23052.0,2.8285
1260,2004-11-04,23273.0,2.8175
1261,2004-11-05,23466.5,2.8195
1262,2004-11-08,23660.0,2.837
1263,2004-11-09,23880.0,2.8285
1264,2004-11-10,23542.0,2.8265
1265,2004-11-11,23212.0,2.819
1266,2004-11-12,23216.0,2.7905
1267,2004-11-15,23455.0,2.7925
1268,2004-11-16,23521.0,2.787
1269,2004-11-17,24035.0,2.7595
1270,2004-11-18,23903.5,2.777
1271,2004-11-19,23772.0,2.7845
1272,2004-11-22,24170.0,2.755
1273,2004-11-23,24143.0,2.745
1274,2004-11-24,24034.0,2.7545
1275,2004-11-25,24445.0,2.744
1276,2004-11-26,24340.0,2.737
1277,2004-11-29,24368.0,2.748
1278,2004-11-30,24867.0,2.72
1279,2004-12-01,24998.0,2.7092
1280,2004-12-02,24855.0,2.733
1281,2004-12-03,25128.0,2.7085
1282,2004-12-06,25235.0,2.719
1283,2004-12-07,25200.0,2.748
1284,2004-12-08,25468.0,2.7565
1285,2004-12-09,25633.0,2.7799
1286,2004-12-10,24989.0,2.775
1287,2004-12-13,24968.0,2.757
1288,2004-12-14,24526.0,2.7655
1289,2004-12-15,24933.0,2.7255
1290,2004-12-16,25225.0,2.742
1291,2004-12-17,25563.0,2.712
1292,2004-12-20,25576.0,2.6775
1293,2004-12-21,25831.0,2.6995
1294,2004-12-22,25659.0,2.7055
1295,2004-12-23,25537.0,2.7015
1296,2004-12-24,25890.0,2.691
1297,2004-12-27,25723.0,2.6875
1298,2004-12-28,25878.0,2.6955
1299,2004-12-29,25907.5,2.669
1300,2004-12-30,25937.0,2.6555
1301,2004-12-31,26117.0,2.656
1302,2005-01-03,26161.0,2.6759
1303,2005-01-04,26196.0,2.719
1304,2005-01-05,25959.0,2.7145
1305,2005-01-06,25722.0,2.7218
1306,2005-01-07,24848.0,2.712
1307,2005-01-10,24692.0,2.7033
1308,2005-01-11,24367.0,2.7213
1309,2005-01-12,24747.0,2.705
1310,2005-01-13,24292.0,2.704
1311,2005-01-14,24370.0,2.7015
1312,2005-01-17,24510.0,2.6998
1313,2005-01-18,24806.0,2.718
1314,2005-01-19,24924.0,2.7098
1315,2005-01-20,24515.0,2.717
1316,2005-01-21,24089.0,2.6867
1317,2005-01-24,24271.0,2.6805
1318,2005-01-25,23610.0,2.6815
1319,2005-01-26,23818.0,2.6637
1320,2005-01-27,24198.0,2.67
1321,2005-01-28,24530.0,2.645
1322,2005-01-31,24030.0,2.6088
1323,2005-02-01,23968.0,2.608
1324,2005-02-02,24351.0,2.6025
1325,2005-02-03,24149.0,2.6018
1326,2005-02-04,24605.0,2.6035
1327,2005-02-07,24874.0,2.6122
1328,2005-02-08,25732.0,2.6315
1329,2005-02-09,26314.0,2.6025
1330,2005-02-10,26416.0,2.6178
1331,2005-02-11,26671.0,2.6025
1332,2005-02-14,26532.0,2.569
1333,2005-02-15,26610.0,2.5838
1334,2005-02-16,26384.0,2.586
1335,2005-02-17,27091.0,2.5633
1336,2005-02-18,26756.0,2.5765
1337,2005-02-21,26853.0,2.5845
1338,2005-02-22,26740.0,2.599
1339,2005-02-23,27198.0,2.5955
1340,2005-02-24,28436.0,2.636
1341,2005-02-25,28425.0,2.6172
1342,2005-02-28,28139.0,2.5895
1343,2005-03-01,27730.0,2.6295
1344,2005-03-02,28200.0,2.6375
1345,2005-03-03,28668.0,2.6793
1346,2005-03-04,29197.0,2.656
1347,2005-03-07,29455.0,2.6815
1348,2005-03-08,29021.0,2.697
1349,2005-03-09,28514.0,2.7145
1350,2005-03-10,28567.0,2.7165
1351,2005-03-11,28075.0,2.7168
1352,2005-03-14,28099.0,2.7513
1353,2005-03-15,27588.0,2.7644
1354,2005-03-16,27827.0,2.7623
1355,2005-03-17,28086.0,2.7175
1356,2005-03-18,27593.0,2.716
1357,2005-03-21,27411.0,2.7265
1358,2005-03-22,26618.0,2.7425
1359,2005-03-23,26248.0,2.7465
1360,2005-03-24,26702.0,2.74
1361,2005-03-25,26257.0,2.7385
1362,2005-03-28,25842.0,2.7255
1363,2005-03-29,26470.0,2.698
1364,2005-03-30,26611.0,2.6755
1365,2005-03-31,26774.0,2.68
1366,2005-04-01,26407.0,2.6588
1367,2005-04-04,26038.0,2.641
1368,2005-04-05,25695.0,2.6255
1369,2005-04-06,26308.0,2.5995
1370,2005-04-07,25885.0,2.594
1371,2005-04-08,25900.0,2.585
1372,2005-04-11,26206.0,2.5827
1373,2005-04-12,26066.0,2.5746
1374,2005-04-13,24984.0,2.5585
1375,2005-04-14,24656.0,2.5905
1376,2005-04-15,24877.0,2.6148
1377,2005-04-18,25566.0,2.607
1378,2005-04-19,25062.0,2.5695
1379,2005-04-20,24767.0,2.5636
1380,2005-04-21,25232.0,2.55
1381,2005-04-22,25305.0,2.5375
1382,2005-04-25,25242.0,2.5213
1383,2005-04-26,24440.0,2.5385
1384,2005-04-27,24844.0,2.5145
1385,2005-04-28,24705.0,2.5494
1386,2005-04-29,24716.0,2.5282
1387,2005-05-02,25474.0,2.5095
1388,2005-05-03,25436.0,2.489
1389,2005-05-04,25589.0,2.4659
1390,2005-05-05,25465.0,2.4635
1391,2005-05-06,24763.0,2.457
1392,2005-05-09,24699.0,2.4505
1393,2005-05-10,24117.0,2.4765
1394,2005-05-11,23887.0,2.4525
1395,2005-05-12,24379.0,2.4695
1396,2005-05-13,24413.0,2.4735
1397,2005-05-16,24898.0,2.4753
1398,2005-05-17,24829.0,2.4808
1399,2005-05-18,24522.0,2.46
1400,2005-05-19,24215.0,2.4435
1401,2005-05-20,24545.0,2.4417
1402,2005-05-23,24478.0,2.4275
1403,2005-05-24,25255.0,2.4242
1404,2005-05-25,25424.0,2.4088
1405,2005-05-26,25207.0,2.4088
1406,2005-05-27,25949.0,2.383
1407,2005-05-30,26640.0,2.368
1408,2005-05-31,26366.0,2.4095
1409,2005-06-01,25556.0,2.4566
1410,2005-06-02,25026.0,2.418
1411,2005-06-03,24702.0,2.425
1412,2005-06-06,24484.0,2.4488
1413,2005-06-07,24951.0,2.4565
1414,2005-06-08,24902.0,2.4637
1415,2005-06-09,25744.0,2.4961
1416,2005-06-10,25481.0,2.4731
1417,2005-06-13,25751.0,2.451
1418,2005-06-14,26093.0,2.4345
1419,2005-06-15,26046.0,2.4233
1420,2005-06-16,25722.0,2.4045
1421,2005-06-17,25678.0,2.3715
1422,2005-06-20,24816.0,2.389
1423,2005-06-21,24917.0,2.3685
1424,2005-06-22,25226.0,2.3865
1425,2005-06-23,25261.0,2.4055
1426,2005-06-24,25126.0,2.374
1427,2005-06-27,25051.0,2.3724
1428,2005-06-28,25311.0,2.3675
1429,2005-06-29,25045.0,2.3565
1430,2005-06-30,24675.0,2.3364
1431,2005-07-01,24517.0,2.3565
1432,2005-07-04,24450.0,2.3685
1433,2005-07-05,24423.0,2.3766
1434,2005-07-06,25016.0,2.397
1435,2005-07-07,25536.0,2.3773
1436,2005-07-08,25856.0,2.3749
1437,2005-07-11,25920.0,2.3305
1438,2005-07-12,25222.0,2.3365
1439,2005-07-13,25321.0,2.357
1440,2005-07-14,25271.0,2.3355
1441,2005-07-15,25705.0,2.338
1442,2005-07-18,25842.0,2.336
1443,2005-07-19,25391.0,2.3429
1444,2005-07-20,24531.0,2.338
1445,2005-07-21,24868.0,2.3655
1446,2005-07-22,25338.0,2.3985
1447,2005-07-25,26068.0,2.4851
1448,2005-07-26,26042.0,2.432
1449,2005-07-27,26298.0,2.442
1450,2005-07-28,26789.0,2.4062
1451,2005-07-29,26714.0,2.38
1452,2005-08-01,26470.0,2.3655
1453,2005-08-02,26518.0,2.3365
1454,2005-08-03,26711.0,2.319
1455,2005-08-04,27291.0,2.303
1456,2005-08-05,27117.0,2.3134
1457,2005-08-08,26633.0,2.3286
1458,2005-08-09,26951.0,2.296
1459,2005-08-10,27375.0,2.2787
1460,2005-08-11,27080.0,2.3579
1461,2005-08-12,27416.0,2.374
1462,2005-08-15,26900.0,2.3335
1463,2005-08-16,26644.0,2.347
1464,2005-08-17,27261.0,2.354
1465,2005-08-18,26769.0,2.4035
1466,2005-08-19,26712.0,2.4497
1467,2005-08-22,27402.0,2.373
1468,2005-08-23,27095.0,2.4005
1469,2005-08-24,27385.0,2.4525
1470,2005-08-25,27604.0,2.4005
1471,2005-08-26,28045.0,2.4025
1472,2005-08-29,27962.0,2.3845
1473,2005-08-30,28319.0,2.3799
1474,2005-08-31,28522.0,2.3555
1475,2005-09-01,28855.0,2.356
1476,2005-09-02,28828.0,2.3305
1477,2005-09-05,29308.0,2.3325
1478,2005-09-06,29086.0,2.3207
1479,2005-09-07,28873.0,2.33
1480,2005-09-08,29050.0,2.3197
1481,2005-09-09,29366.0,2.31
1482,2005-09-12,29816.0,2.3195
1483,2005-09-13,30076.0,2.3263
1484,2005-09-14,30059.0,2.3195
1485,2005-09-15,30837.0,2.299
1486,2005-09-16,30678.0,2.2988
1487,2005-09-19,31294.0,2.2945
1488,2005-09-20,31141.0,2.296
1489,2005-09-21,30875.0,2.2741
1490,2005-09-22,31317.0,2.2748
1491,2005-09-23,31209.0,2.2645
1492,2005-09-26,31584.0,2.25
1493,2005-09-27,31856.0,2.26
1494,2005-09-28,31284.0,2.2275
1495,2005-09-29,30164.0,2.211
1496,2005-09-30,29227.0,2.2275
1497,2005-10-03,29973.0,2.2382
1498,2005-10-04,30277.0,2.262
1499,2005-10-05,30614.0,2.2675
1500,2005-10-06,29880.0,2.2915
1501,2005-10-07,29770.0,2.2499
1502,2005-10-10,30242.0,2.2415
1503,2005-10-11,29068.0,2.2335
1504,2005-10-12,29297.0,2.2545
1505,2005-10-13,28344.0,2.259
1506,2005-10-14,29176.0,2.245
1507,2005-10-17,29835.0,2.236
1508,2005-10-18,29498.0,2.242
1509,2005-10-19,29730.0,2.2385
1510,2005-10-20,29133.0,2.2495
1511,2005-10-21,29318.0,2.263
1512,2005-10-24,30194.0,2.261
1513,2005-10-25,30900.0,2.2635
1514,2005-10-26,31100.0,2.2868
1515,2005-10-27,30888.0,2.2895
1516,2005-10-28,30952.0,2.265
1517,2005-10-31,30971.0,2.2518
1518,2005-11-01,30666.0,2.243
1519,2005-11-02,30725.0,2.2385
1520,2005-11-03,30511.0,2.222
1521,2005-11-04,30219.0,2.212
1522,2005-11-07,30482.0,2.2069
1523,2005-11-08,31087.0,2.1935
1524,2005-11-09,31102.0,2.1755
1525,2005-11-10,31110.0,2.1635
1526,2005-11-11,31489.0,2.1615
1527,2005-11-14,31943.0,2.2093
1528,2005-11-15,31945.0,2.205
1529,2005-11-16,31920.0,2.2015
1530,2005-11-17,31358.0,2.1945
1531,2005-11-18,31652.0,2.226
1532,2005-11-21,31917.0,2.22
1533,2005-11-22,32617.0,2.248
1534,2005-11-23,32832.0,2.239
1535,2005-11-24,32701.0,2.2405
1536,2005-11-25,33223.0,2.234
1537,2005-11-28,32757.0,2.198
1538,2005-11-29,32480.0,2.1873
1539,2005-11-30,32922.0,2.2035
1540,2005-12-01,32971.0,2.2238
1541,2005-12-02,33420.0,2.2083
1542,2005-12-05,33629.0,2.1955
1543,2005-12-06,33193.0,2.1755
1544,2005-12-07,33292.0,2.1965
1545,2005-12-08,33005.0,2.2212
1546,2005-12-09,33067.0,2.252
1547,2005-12-12,33517.0,2.261
1548,2005-12-13,33513.0,2.2615
1549,2005-12-14,33331.0,2.2695
1550,2005-12-15,33298.0,2.2988
1551,2005-12-16,33371.0,2.337
1552,2005-12-19,33138.0,2.38
1553,2005-12-20,33456.0,2.3475
1554,2005-12-21,33507.0,2.308
1555,2005-12-22,34541.0,2.341
1556,2005-12-23,35002.0,2.315
1557,2005-12-26,34936.0,2.341
1558,2005-12-27,35475.0,2.337
1559,2005-12-28,35337.0,2.341
1560,2005-12-29,35049.0,2.3258
1561,2005-12-30,35952.0,2.3383
1562,2006-01-02,35779.0,2.3364
1563,2006-01-03,35897.0,2.3259
1564,2006-01-04,36534.0,2.286
1565,2006-01-05,36119.0,2.2897
1566,2006-01-06,35805.0,2.283
1567,2006-01-09,36858.0,2.2485
1568,2006-01-10,36695.0,2.2618
1569,2006-01-11,36632.0,2.2798
1570,2006-01-12,37400.0,2.2756
1571,2006-01-13,37707.0,2.2725
1572,2006-01-16,38014.0,2.2715
1573,2006-01-17,37822.0,2.3035
1574,2006-01-18,38242.0,2.3165
1575,2006-01-19,38383.0,2.2828
1576,2006-01-20,38485.0,2.2787
1577,2006-01-23,37304.0,2.257
1578,2006-01-24,37262.0,2.241
1579,2006-01-25,37321.0,2.2445
1580,2006-01-26,36562.0,2.229
1581,2006-01-27,36499.0,2.21
1582,2006-01-30,36882.0,2.2125
1583,2006-01-31,36975.0,2.212
1584,2006-02-01,36114.0,2.225
1585,2006-02-02,36627.0,2.227
1586,2006-02-03,37239.0,2.21
1587,2006-02-06,38256.0,2.1755
1588,2006-02-07,38422.0,2.1905
1589,2006-02-08,38539.0,2.1858
1590,2006-02-09,38166.0,2.17
1591,2006-02-10,38246.0,2.1615
1592,2006-02-13,38405.0,2.1595
1593,2006-02-14,38610.0,2.138
